PLANT_INFO_SimulationTime:low,PLANT_INFO_VC:low,PLANT_INFO_Mode:low,CTRL_INFO_ModeSetting:low,PLANT_INFO_SimulationTime:high,PLANT_INFO_VC:high,PLANT_INFO_Mode:high,CTRL_INFO_ModeSetting:high
0,576,0,0,0,1107,0,0
0,576,0,0,1,1107,0,0
0,577,0,0,2,1107,0,0
0,577,0,0,3,1108,0,0
0,578,0,0,4,1108,0,0
0,579,0,0,5,1109,0,0
0,579,0,0,6,1109,0,0
0,580,0,0,6,1109,0,0
0,581,0,0,8,1110,0,0
0,581,0,0,9,1110,0,0
0,582,0,0,10,1111,0,0
0,583,0,0,11,1111,0,0
0,583,0,0,12,1112,0,0
0,584,0,0,13,1112,0,0
0,585,0,0,14,1112,0,0
0,585,0,0,15,1113,0,0
0,586,0,0,16,1113,0,0
0,587,0,0,17,1114,0,0
0,587,0,0,18,1114,0,0
0,588,0,0,19,1115,0,0
0,589,0,0,20,1115,0,0
0,589,0,0,21,1116,0,0
0,590,0,0,22,1116,0,0
0,591,0,0,23,1116,0,0
0,591,0,0,24,1117,0,0
0,592,0,0,25,1117,0,0
0,593,0,0,26,1118,0,0
0,593,0,0,27,1118,0,0
0,594,0,0,28,1119,0,0
0,594,0,0,29,1119,0,0
0,595,0,0,30,1119,0,0
0,596,0,0,31,1120,0,0
0,596,0,0,32,1120,0,0
0,597,0,0,33,1121,0,0
0,598,0,0,34,1121,0,0
0,598,0,0,35,1122,0,0
0,599,0,0,36,1122,0,0
0,600,0,0,37,1123,0,0
0,600,0,0,38,1123,0,0
0,601,0,0,39,1123,0,0
0,601,0,0,40,1124,0,0
0,602,0,0,41,1124,0,0
0,603,0,0,42,1125,0,0
0,603,0,0,43,1125,0,0
0,604,0,0,44,1126,0,0
0,605,0,0,45,1126,0,0
0,605,0,0,46,1127,0,0
0,606,0,0,47,1127,0,0
0,607,0,0,48,1127,0,0
0,607,0,0,49,1128,0,0
0,608,0,0,50,1128,0,0
0,608,0,0,51,1129,0,0
0,609,0,0,52,1129,0,0
0,610,0,0,53,1130,0,0
0,610,0,0,54,1130,0,0
0,611,0,0,55,1131,0,0
0,612,0,0,56,1131,0,0
0,612,0,0,57,1131,0,0
0,613,0,0,58,1132,0,0
0,613,0,0,59,1132,0,0
0,614,0,0,60,1133,0,0
0,615,0,0,61,1133,0,0
0,615,0,0,62,1134,0,0
0,616,0,0,63,1134,0,0
0,617,0,0,64,1135,0,0
0,617,0,0,65,1135,0,0
0,618,0,0,66,1136,0,0
0,618,0,0,67,1136,0,0
0,619,0,0,68,1137,0,0
0,620,0,0,69,1137,0,0
0,620,0,0,70,1137,0,0
0,621,0,0,71,1138,0,0
0,621,0,0,72,1138,0,0
0,622,0,0,73,1139,0,0
0,623,0,0,74,1139,0,0
0,623,0,0,75,1140,0,0
0,624,0,0,76,1140,0,0
0,625,0,0,77,1141,0,0
0,625,0,0,78,1141,0,0
0,626,0,0,79,1142,0,0
0,626,0,0,80,1142,0,0
0,627,0,0,81,1143,0,0
