PLANT_INFO_VC:low,CTRL_INFO_ModeSetting:low,PLANT_INFO_Mode:low,PLANT_INFO_SimulationTime:low,PLANT_INFO_VC:high,CTRL_INFO_ModeSetting:high,PLANT_INFO_Mode:high,PLANT_INFO_SimulationTime:high
275,1,0,0,1610,0,0,8336
276,1,1,0,1610,0,0,8337
274,1,1,0,1610,0,0,8338
273,1,1,0,1610,0,0,8339
272,1,1,0,1610,0,0,8340
270,1,1,0,1610,0,0,8341
269,1,1,0,1610,0,0,8342
268,1,1,0,1610,0,0,8343
266,1,1,0,1610,0,0,8344
265,1,1,0,1611,0,0,8345
264,1,1,0,1611,0,0,8346
262,1,1,0,1611,0,0,8347
261,1,1,0,1611,0,0,8348
260,1,1,0,1611,0,0,8349
258,1,1,0,1611,0,0,8350
257,1,1,0,1611,0,0,8351
256,1,1,0,1611,0,0,8352
254,1,1,0,1611,0,0,8353
253,1,1,0,1611,0,0,8354
252,1,1,0,1611,0,0,8355
251,1,1,0,1611,0,0,8356
249,1,1,0,1612,0,0,8357
248,1,1,0,1612,0,0,8358
247,1,1,0,1612,0,0,8359
245,1,1,0,1612,0,0,8360
244,1,1,0,1612,0,0,8361
243,1,1,0,1612,0,0,8362
241,1,1,0,1612,0,0,8363
240,1,1,0,1612,0,0,8364
239,1,1,0,1612,0,0,8365
237,1,1,0,1612,0,0,8366
236,1,1,0,1612,0,0,8367
235,1,1,0,1612,0,0,8368
233,1,1,0,1612,0,0,8369
232,1,1,0,1613,0,0,8370
231,1,1,0,1613,0,0,8371
230,1,1,0,1613,0,0,8372
228,1,1,0,1613,0,0,8373
227,1,1,0,1613,0,0,8374
226,1,1,0,1613,0,0,8375
224,1,1,0,1613,0,0,8376
223,1,1,0,1613,0,0,8377
222,1,1,0,1613,0,0,8378
220,1,1,0,1613,0,0,8379
219,1,1,0,1613,0,0,8380
218,1,1,0,1613,0,0,8381
216,1,1,0,1613,0,0,8382
215,1,1,0,1613,0,0,8383
214,1,1,0,1613,0,0,8384
213,1,1,0,1613,0,0,8385
211,1,1,0,1613,0,0,0
