PLANT_INFO_VC:low,CTRL_INFO_ModeSetting:low,PLANT_INFO_Mode:low,PLANT_INFO_SimulationTime:low,PLANT_INFO_VC:high,CTRL_INFO_ModeSetting:high,PLANT_INFO_Mode:high,PLANT_INFO_SimulationTime:high
25,0,1,0,1609,0,0,6493
24,0,0,0,1609,0,0,6494
24,0,0,0,1609,0,0,6495
25,0,0,0,1609,0,0,6496
26,0,0,0,1609,0,0,6497
26,0,0,0,1609,0,0,6498
27,0,0,0,1609,0,0,6499
27,0,0,0,1608,0,0,6500
28,0,0,0,1608,0,0,6501
29,0,0,0,1608,0,0,6502
29,0,0,0,1608,0,0,6503
30,0,0,0,1608,0,0,6504
30,0,0,0,1608,0,0,6505
31,0,0,0,1608,0,0,6506
31,0,0,0,1608,0,0,6507
32,0,0,0,1608,0,0,6508
33,0,0,0,1607,0,0,6509
33,0,0,0,1607,0,0,6510
34,0,0,0,1607,0,0,6511
34,0,0,0,1607,0,0,6512
35,0,0,0,1607,0,0,6513
36,0,0,0,1607,0,0,6514
36,0,0,0,1607,0,0,6515
37,0,0,0,1607,0,0,6516
37,0,0,0,1606,0,0,6517
38,0,0,0,1606,0,0,6518
38,0,0,0,1606,0,0,6519
39,0,0,0,1606,0,0,6520
40,0,0,0,1606,0,0,6521
40,0,0,0,1606,0,0,6522
41,0,0,0,1606,0,0,6523
41,0,0,0,1606,0,0,6524
42,0,0,0,1606,0,0,6525
42,0,0,0,1606,0,0,6526
43,0,0,0,1605,0,0,6527
44,0,0,0,1605,0,0,6528
44,0,0,0,1605,0,0,6529
45,0,0,0,1605,0,0,6530
45,0,0,0,1605,0,0,6531
46,0,0,0,1605,0,0,6532
46,0,0,0,1605,0,0,6533
47,0,0,0,1605,0,0,6534
48,0,0,0,1605,0,0,6535
48,0,0,0,1604,0,0,6536
49,0,0,0,1604,0,0,6537
49,0,0,0,1604,0,0,6538
50,0,0,0,1604,0,0,6539
50,0,0,0,1604,0,0,6540
51,0,0,0,1604,0,0,6541
52,0,0,0,1604,0,0,6542
52,0,0,0,1604,0,0,6543
53,0,0,0,1604,0,0,6544
53,0,0,0,1604,0,0,6545
54,0,0,0,1603,0,0,6546
54,0,0,0,1603,0,0,6547
55,0,0,0,1603,0,0,6548
56,0,0,0,1603,0,0,6549
56,0,0,0,1603,0,0,6550
57,0,0,0,1603,0,0,6551
57,0,0,0,1603,0,0,6552
58,0,0,0,1603,0,0,6553
58,0,0,0,1603,0,0,6554
59,0,0,0,1603,0,0,6555
60,0,0,0,1603,0,0,6556
60,0,0,0,1602,0,0,6557
61,0,0,0,1602,0,0,6558
61,0,0,0,1602,0,0,6559
62,0,0,0,1602,0,0,6560
62,0,0,0,1602,0,0,6561
63,0,0,0,1602,0,0,6562
64,0,0,0,1602,0,0,6563
64,0,0,0,1602,0,0,6564
